text,likes,replies,date,sentiment
NOVI MIDDLE SCHOOL CLASS MR MINARD 4TH HOUR PLS WE BEG U TO SHOUT OUT,0,0,2023-10-09T23:32:28Z,0
NOVI MIDDLE SCHOOL CLASS MR MINARD 4TH HOUR PLS WE BEG U TO SHOUT OUT,0,0,2023-10-09T23:32:22Z,0
NOVI MIDDLE SCHOOL CLASS MR MINARD 4TH HOUR PLS WE BEG U TO SHOUT OUT,0,0,2023-10-09T23:32:17Z,0
Can you please do a shout out for Aguilar ‘s  class Annex middle school,0,0,2023-10-09T23:31:55Z,0
Can you do a shout out for Miss Aguilar‘s class in Annex middle school,0,0,2023-10-09T23:31:18Z,0
Wortham intermediate school (Mr.boyles,0,0,2023-10-09T23:31:09Z,0
Middle school annex  miss Aguilar’s class,0,0,2023-10-09T23:30:44Z,0
"central high school, Michigan! we watch your videos every day and we subscribed!",0,0,2023-10-09T23:30:40Z,0
Shoutout pls st Clare school ca,0,0,2023-10-09T23:30:15Z,0
Mr brazza class in James Rutter middle school scaramento California,0,0,2023-10-09T23:29:25Z,0
"Mrs Hitts class ghoin elementary,  Parkersburg, West Virginia. We subscribed",0,0,2023-10-09T23:28:16Z,0
Can you shout out Tallahassee School of Math and Science in Florida? Thanks!,0,0,2023-10-09T23:27:41Z,0
"Carleton middle school , Sterling Heights Michigan
We always watch you videos and we always get excited to see it 😊",0,0,2023-10-09T23:26:22Z,0
Can you pls post a new video? I get really exited For new vids. Your the best Coy,0,0,2023-10-09T23:20:57Z,0
Such a sad day. Can you give a shoutout to Mrs. Davis class In lesher middle school Fort Collins Colorado?,2,0,2023-10-09T23:17:08Z,0
Middlesex middle school (Wes panda) Darien ct,0,0,2023-10-09T23:15:02Z,0
Can you plx do Mr steltonpol class portEdwards middle school high school your his favorite news,0,0,2023-10-09T23:14:20Z,0
can you please shoutout creston middle school in iowa  and my teacher ms. hartsock,1,0,2023-10-09T23:13:53Z,0
can you please shoutout creston middle school in iowa  and my teacher ms. hartsock,0,0,2023-10-09T23:13:49Z,0
can you please shoutout creston middle school in iowa  and my teacher ms. hartsock,1,0,2023-10-09T23:13:45Z,0
can you please shoutout creston middle school in iowa  and my teacher ms. hartsock,1,0,2023-10-09T23:13:40Z,0
can you please shoutout creston middle school in iowa  and my teacher ms. hartsock,1,0,2023-10-09T23:13:35Z,0
can you please shoutout creston middle school in iowa  and my teacher ms. hartsock\,1,0,2023-10-09T23:13:31Z,0
can you please shoutout creston middle school in iowa  and my teacher ms. hartsock,1,0,2023-10-09T23:13:26Z,0
can you please shoutout creston middle school in iowa  and my teacher ms. hartsock,1,0,2023-10-09T23:13:22Z,0
can you please shoutout creston middle school in iowa  and my teacher ms. hartsock,1,0,2023-10-09T23:13:17Z,0
can you please shoutout creston middle school in iowa  and my teacher ms. hartsock,1,0,2023-10-09T23:13:14Z,0
can you please shoutout creston middle school in iowa  and my teacher ms. hartsock,1,0,2023-10-09T23:13:08Z,0
can you please shoutout creston middle school in iowa  and my teacher ms. hartsock,1,0,2023-10-09T23:13:02Z,0
Hi voy can you please give a shout out to pan American school Costa Rica,0,0,2023-10-09T23:12:11Z,0
"Day 1 of shoutout requests! 

Mr. Potter's class and the entire Social Studies department at Washington Academic Middle School in Sanger, CA! Go Warriors!",0,0,2023-10-09T23:11:55Z,0
Can you please do central city in Iowa I never get picked for anything,0,0,2023-10-09T23:10:40Z,0
"Haines, Alaska would love a shout out! Mrs. Jacobsen's classes are patiently waiting for a shout out! Go GLACIER BEARS!",0,0,2023-10-09T23:10:33Z,0
"Please shout out for Nile C. Kinnick high, Yokosuka, Japan 🙏🙏🙏",0,0,2023-10-09T23:10:32Z,0
"Salem Community High School, Mr. Donoho’s 5th hour English class",0,0,2023-10-09T23:10:14Z,0
"Salem Community High School, Mr. Donoho’s 5th hour English class",0,0,2023-10-09T23:10:09Z,0
"Salem Community High School, Mr. Donoho’s 5th hour English class",0,0,2023-10-09T23:10:03Z,0
"Salem Community High School, Mr. Donoho’s 5th hour English class",0,0,2023-10-09T23:09:57Z,0
"Salem Community High School, Mr. Donoho’s 5th hour English class",0,0,2023-10-09T23:09:48Z,0
"Salem Community High School, Mr. Donoho’s 5th hour English class",0,0,2023-10-09T23:09:38Z,0
"Salem Community High School, Mr. Donoho’s 5th hour English class",0,0,2023-10-09T23:09:31Z,0
"Salem Community High School, Mr. Donoho’s 5th hour English class",0,0,2023-10-09T23:09:26Z,0
"Salem Community High School, Mr. Donoho’s 5th hour English class",0,0,2023-10-09T23:09:21Z,0
"Salem Community High School, Mr. Donoho’s 5th hour English class",0,0,2023-10-09T23:09:15Z,0
"Salem Community High School, Mr. Donoho’s 5th hour English class",0,0,2023-10-09T23:09:11Z,0
"Salem Community High School, Mr. Donoho’s 5th hour English class",0,0,2023-10-09T23:09:04Z,0
"Salem Community High School, Mr. Donoho’s 5th hour English class",0,0,2023-10-09T23:09:00Z,0
"Salem Community High School, Mr. Donoho’s 5th hour class",0,0,2023-10-09T23:08:15Z,0
can we get a shoutout to the green waves in mrs levins class at dover middle school in dover new hampshire. - from leland pugliares,0,0,2023-10-09T23:07:53Z,0
Please give Byrd middle school a shout out please,0,0,2023-10-09T23:05:37Z,0
Please shout out Gabriella charter school in Los Angeles California 😄,0,0,2023-10-09T23:04:52Z,0
Please give Ms nanny Richmond county middle school a shoutout please!,0,0,2023-10-09T23:04:01Z,0
Please do Honeygo Elementary School Miss Parisi’s 5th grade class me and my class have been watching your videos every day and we have beenwanting a shout out fore so long so this would be the best surprise fore my classmates school and teacher and if you see it say it’s from Aylin Rivera Castro please,0,0,2023-10-09T23:03:18Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:03:08Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:03:06Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:56Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:53Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:51Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:49Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:47Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:45Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:43Z,0
Hi can you pls do Dudley Middle School ❤,0,0,2023-10-09T23:02:26Z,0
Hi can you pls do Dudley Middle School ❤,0,0,2023-10-09T23:02:21Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:20Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:17Z,0
Hi can you pls do Dudley Middle School ❤,0,0,2023-10-09T23:02:17Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:15Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:12Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:10Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:06Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:04Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:02Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:02:01Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:01:58Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:01:56Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:01:54Z,0
West Craven Middle School Coach Mixson Avid Class!,0,0,2023-10-09T23:01:51Z,0
Chose St. George school and shout out my teacher Mrs. López And say it from Chris.,0,0,2023-10-09T22:58:52Z,0
Chose St. George school and shout out my teacher Mrs. López And say it from Chris.,0,0,2023-10-09T22:58:17Z,0
Chose St. George school and shout out my teacher Mrs. López And say it from Chris.,0,0,2023-10-09T22:58:09Z,0
Chose St. George school and shout out my teacher Mrs. López And say it from Chris.,0,0,2023-10-09T22:58:01Z,0
Chose St. George school and shout out my teacher Mrs. López And say it from Chris.,0,0,2023-10-09T22:57:56Z,0
Chose St. George school and shout out my teacher Mrs. López And say it from Chris.,0,0,2023-10-09T22:57:48Z,0
Chose St. George school and shout out my teacher Mrs. López And say it from Chris.,0,0,2023-10-09T22:57:39Z,0
Chose St. George school and shout out my teacher Mrs. López And say it from Chris.,0,0,2023-10-09T22:57:19Z,0
"Please shout out Liberty High School in Madera Ranchos California, GO HAWKS!",0,0,2023-10-09T22:57:16Z,0
Chose St. George school and shout out my teacher Mrs. López And say it from Chris,0,0,2023-10-09T22:57:06Z,0
Chose St. George school and shout out my teacher Mrs. López And say it from Chris.,0,0,2023-10-09T22:56:56Z,0
Scripps middle school mr maxfeild class in michagan,0,0,2023-10-09T22:54:03Z,0
Pls i shout out us we watch cnn ten everyday,0,0,2023-10-09T22:53:56Z,0
Scripps middle school mr maxfeild class in michagan,0,0,2023-10-09T22:53:32Z,0
Scripps middle school mr maxfeild class in michagan,0,0,2023-10-09T22:53:27Z,0
Scripps middle school mr maxfeild class in michagan,0,0,2023-10-09T22:53:19Z,0
"Please give a shout out to the teahers and teachers at the Northern Virginia Juvenile Detention Center in Alexandria, VA. Thank you!",0,0,2023-10-09T22:53:18Z,0
Addams elementary school Mr crranza class,0,0,2023-10-09T22:53:15Z,0
Scripps middle school mr maxfeild class in michagan,0,0,2023-10-09T22:53:08Z,0
Scripps middle school mr maxfeild class in michagan,0,0,2023-10-09T22:53:01Z,0
Scripps middle school mr maxfeild class in michagan,0,0,2023-10-09T22:52:52Z,0
Scripps middle school mr maxfeild class in michagan,0,0,2023-10-09T22:52:43Z,0
Scripps middle school mr maxfeild class in michagan,0,0,2023-10-09T22:52:35Z,0
Scripps middle school mr maxfeild class in michagan,0,0,2023-10-09T22:52:24Z,0
Scripps middle school mr maxfeild class in michagan,0,0,2023-10-09T22:52:19Z,0
Scripps middle school mr maxfeild class in michagan,0,0,2023-10-09T22:52:11Z,0
Scripps middle school mr maxfeild class in michagan.,0,0,2023-10-09T22:51:56Z,0
"Paul Laurence Dunbar Middle School  in Fort Myers Florida. Mr Miller's 6th Grade US History Class....Our School lives by the SOAR Model. Spirit, Optimism, Achievement and Respect!!! We Love our daily dose of Coy Wire and CNN 10!!!!!",0,0,2023-10-09T22:46:21Z,0
"Paul Laurence Dunbar Middle School  in Fort Myers Florida. Mr Miller's 6th Grade US History Class....Our School lives by the SOAR Model. Spirit, Optimism, Achievement and Respect!!! We Love our daily dose of Coy Wire and CNN 10!!!!!",0,0,2023-10-09T22:46:14Z,0
"Paul Laurence Dunbar Middle School  in Fort Myers Florida. Mr Miller's 6th Grade US History Class....Our School lives by the SOAR Model. Spirit, Optimism, Achievement and Respect!!! We Love our daily dose of Coy Wire and CNN 10!!!!!",0,0,2023-10-09T22:45:49Z,0
Shout to tolt middle school?,0,0,2023-10-09T22:45:31Z,0
"3 hours ago
Paul Laurence Dunbar Middle School  in Fort Myers Florida. Mr Miller's 6th Grade US History Class....Our School lives by the SOAR Model. Spirit, Optimism, Achievement and Respect!!! We Love our daily dose of Coy Wire and CNN 10!!!!!",0,0,2023-10-09T22:45:27Z,0
"Hi Coy! I feel bad for the people of Israel 🇮🇱:(.  We are Dorie Miller Intermediate in Ennis, TX Mrs.Padron's class. Sending love and support to both Israel and the CNN 10 team! ❤❤❤ 💙💙💙",0,0,2023-10-09T22:45:06Z,0
Day 2 of asking to shout out Our lady of Lourdes catholic school Dunedin Fl Mrs Kohlers Class.,0,0,2023-10-09T22:41:52Z,0
Jamestown middle school mr baker class please,0,0,2023-10-09T22:41:45Z,0
"Ms Riley's class, Southmoor Elementary, Denver CO",2,0,2023-10-09T22:39:09Z,0
"Hey Coy, I hope your okay because you seemed pretty sad today. We are the North Middle School Grizzlies in Great Falls, MT. I hope your okay :( ❤",0,0,2023-10-09T22:32:30Z,0
Can we get a shoutout plssssss❤❤❤,0,1,2023-10-09T22:30:44Z,0
Can you give a shout-out to Dakota hills middle school mr michealsons class,0,0,2023-10-09T22:29:25Z,0
"Hi Coy! I understand why you didn’t do the shoutouts today. I know about the war between Israel and Hamas and I am hoping that Israel will heal and win the war! If you could please give us a shoutout it would be amazing! I go to Madison Middle School in Bartlesville, OK. If you want more details about us, I also commented on your last CNN 10.

Praying for you and Israel,
Mr. Boomer’s 5th Hour 6th Grade Class",0,0,2023-10-09T22:24:24Z,0
Seymour Indiana middle school Mr Johnson's class,1,0,2023-10-09T22:18:36Z,0
"Shout out to Mrs. Mitchell's class at Gabrielino High School in San Gabriel California. Our favorite part of the show was I was sad to see the shooting in Isreal, soldiers walking, and the city. Shout out the Eagles we like your show!",1,0,2023-10-09T22:16:29Z,0
Indian Lake middle schools 5th grade miss Fatone class ohio,0,0,2023-10-09T22:14:42Z,0
Tolman elementary bountiful utah miss Olsen class,0,0,2023-10-09T22:14:28Z,0
Tolman elementary bountiful utah miss Olsen class,0,0,2023-10-09T22:14:01Z,0
Tolman elementary bountiful utah miss Olsen class,0,0,2023-10-09T22:13:46Z,0
Tolman elementary bountiful utah miss Olsen,0,0,2023-10-09T22:13:33Z,0
"We watch every day, Coy!",0,0,2023-10-09T22:13:32Z,0
"Shoutout to the HOPE Students at Reeves Middle School in Olympia, WA!",0,0,2023-10-09T22:13:16Z,0
Tolman elementary bountiful utah miss Olsen class,0,0,2023-10-09T22:13:11Z,0
Mast Academy civics period 2 seventh grade Fl miami,0,0,2023-10-09T22:10:31Z,0
"Prairie View Middle School, Tinley Park Illinois, Mr Cornfield 8th grade, Go Eagles",0,0,2023-10-09T22:09:49Z,0
"Please Shoutout to  Mr.Barlow's class James B Sanderlin k-8 St. Petersburg, Fl",0,0,2023-10-09T22:06:51Z,0
"Woodville High School, Al(for mrs mcbee)",0,0,2023-10-09T22:06:11Z,0
Please Shoutout to Mrs. Moore’s Class at Scribner Elementary School in Penfield NY,0,0,2023-10-09T21:58:13Z,0
I know the Israelites there are my brothers and sisters in Christ I pray for them if anybody else hopes that Israeli wins this war this comment and like in hope of Israel,0,0,2023-10-09T21:57:17Z,0
Can you please shoutout bohannon middle school?,0,0,2023-10-09T21:56:59Z,0
Can you please please please shout out upland elementary for ms.bal GO BEARS!,0,0,2023-10-09T21:55:31Z,0
"Free Palestine 🇵🇸 🇵🇸
  Israel does not exist 
 Say the truth Of what's going on there",2,3,2023-10-09T21:50:41Z,0
"Please shoutout Delmar Middle school in Delmar, Delaware(for Mr.Bellamy)",0,0,2023-10-09T21:50:29Z,0
"Please shout out Ms. Potter's class at the School of Engineering and Sciences in Sacramento, CA. GO ROCKETS!!!",0,0,2023-10-09T21:46:50Z,0
Day 22 of asking for a shoutout for: REDMOND MIDDLE SCHOOL MR ANTHONYS CLASS ! (Go grizzlies) we love your channel so MUCH,0,0,2023-10-09T21:45:13Z,0
"i feel bad for Israel.. Harmony school of enrichment houston, texas? shoutout to ms. Baylor pls",0,0,2023-10-09T21:43:08Z,0
"Please Shoutout to Stratford School in Altadena, CA! Mr. Claridge's 7th Grade Lions!",0,0,2023-10-09T21:36:26Z,0
shout out to mr. blair,0,0,2023-10-09T21:35:30Z,0
shout out to mr. blair,0,0,2023-10-09T21:35:27Z,0
shout out to mr. blair,0,0,2023-10-09T21:35:23Z,0
shout out to mr. blair,0,0,2023-10-09T21:35:18Z,0
shout out to mr. blair,0,0,2023-10-09T21:35:14Z,0
shout out to mr. blair,0,0,2023-10-09T21:35:10Z,0
shout out to mr. blair,0,0,2023-10-09T21:35:07Z,0
shout out to mr. blair,0,0,2023-10-09T21:34:55Z,0
Pls do seymour indiananmiddle school mr johnsons class,3,0,2023-10-09T21:29:54Z,0
Pilgrim Park Middle School Mrs.Murty,2,0,2023-10-09T21:29:32Z,0
Pilgrim Park Middle School Mrs.Murty,2,0,2023-10-09T21:29:30Z,0
Pilgrim Park Middle School Mrs.Murty,2,0,2023-10-09T21:29:15Z,0
susan todd pearson middle in Marietta Georgia pls,0,0,2023-10-09T21:26:57Z,0
Seymour middle school indiana mr johnsons class,2,0,2023-10-09T21:26:26Z,0
Semour middle school Mr. Jonson,3,0,2023-10-09T21:26:19Z,0
"Shoutout to Mountain Vista School in Indio, CA! Mrs. Garner's 6th grade Bobcats!!!",0,0,2023-10-09T21:24:29Z,0
Seymour indiana middle school mr johnsons class,3,0,2023-10-09T21:24:25Z,0
"Please shoutout Tommie Kunst Junior High School in Santa Maria, CA Go Cougars!!!",0,0,2023-10-09T21:24:05Z,0
"Please shoutout Tommie Kunst Junior High School in Santa Maria, CA Go Cougars!!!",0,0,2023-10-09T21:24:02Z,0
"Please shoutout Tommie Kunst Junior High School in Santa Maria, CA Go Cougars!!!",0,0,2023-10-09T21:23:59Z,0
"Please shoutout Tommie Kunst Junior High School in Santa Maria, CA Go Cougars!!!",0,0,2023-10-09T21:23:54Z,0
"Please shoutout Tommie Kunst Junior High School in Santa Maria, CA Go Cougars!!!",0,0,2023-10-09T21:23:50Z,0
"Please shoutout Tommie Kunst Junior High School in Santa Maria, CA Go Cougars!!!",0,0,2023-10-09T21:23:43Z,0
Pshout out seymourindiana middle school,1,0,2023-10-09T21:22:01Z,0
Please we watch everyday Hartford summit middle school Hartford ct Mr walkers class,0,0,2023-10-09T21:21:03Z,0
"Shout out to destinee Marie Perez, OXNARD HIGH SCHOOL",0,0,2023-10-09T21:20:31Z,0
Please we watch everyday Olson Middle School Minneapolis Minnesota please,0,0,2023-10-09T21:11:45Z,0
"Please shout out Mr. James' 7th Social Studies Class from Gidley Elementary School in El Monte, CA. Go Trojans!! We watch every day to start the class. This is my first year watching! 😊😊😊😊😊😊",0,0,2023-10-09T21:11:31Z,0
"Day 7 Of Asking For A Shout Out: Ms. McKenzie’s 8th Grade Social Studies class at Peterson Middle School in Sunnyvale, California is waiting for a shout out. Thanks for your great content. Go Pirates!",0,0,2023-10-09T21:09:52Z,0
"Pls shout out!!!!!! 
Weastern high school 
Mr. Kussy 
By Kelly!!!!
(Really sad about the war going on and I hope they resolve things soon)",0,0,2023-10-09T21:05:56Z,0
"Please give a HUGE SHOUTOUT to Francisco Bravo Medical Magnet in Boyle Heights, Ca . We watch CNN 10 everyday!!",0,0,2023-10-09T21:05:22Z,0
Shoutout to Fountain Valley High School’s AP Human Geography class!!!!!!!! We watch you every day!,0,0,2023-10-09T21:00:07Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",1,1,2023-10-09T20:59:59Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:59:19Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:59:15Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:59:12Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:59:10Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:59:06Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:59:03Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:59:01Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:58:58Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:58:55Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:58:52Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:58:49Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:58:46Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:58:44Z,0
"pls shout us out

discovery middle school, canton MI 
my teachers name is mr brunson",0,0,2023-10-09T20:58:41Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed) 

Go PATRIOTS!",0,0,2023-10-09T20:58:24Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed) 

Go PATRIOTS!",0,0,2023-10-09T20:58:04Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed) 

Go PATRIOTS!",0,0,2023-10-09T20:57:59Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed) 

Go PATRIOTS!",0,0,2023-10-09T20:57:53Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed) 

Go PATRIOTS!",0,0,2023-10-09T20:57:46Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed) 

Go PATRIOTS!",0,0,2023-10-09T20:57:41Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed) 

Go PATRIOTS!",0,0,2023-10-09T20:57:35Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed) 

Go PATRIOTS!",0,0,2023-10-09T20:57:30Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed)",0,0,2023-10-09T20:56:59Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed)",0,0,2023-10-09T20:56:54Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed)",0,0,2023-10-09T20:56:47Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed)",0,0,2023-10-09T20:56:41Z,0
"Mr. K.'s class, Meadowbrook Elementary School, Golden Valley MN",0,0,2023-10-09T20:56:40Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed)",0,0,2023-10-09T20:56:32Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed)",0,0,2023-10-09T20:56:18Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed)",0,0,2023-10-09T20:56:09Z,0
"Shoutout to Mohave Accelerated Learning Center main campus, Azz!! (P.s liked and subscribed)",0,0,2023-10-09T20:55:51Z,0
"PALOMBI MIDDLE SCHOOL, LAKE VILLA ILLINOIS. MR. KAPCHINSKI’S CLASS!!! ❤ pls",0,0,2023-10-09T20:54:45Z,0
"Hazel G Scott, middle school Lincoln Nebraska please 🙏 Thank you",0,0,2023-10-09T20:53:38Z,0
"Barret traditional, middle school in Louisville, Kentucky please give us a shout out",0,0,2023-10-09T20:50:49Z,0
"can you shout Eaolenor rush school mrs o,flynn and cleary 

go pirates!!!!😀😃😁😊",1,0,2023-10-09T20:48:47Z,0
"Mrs. G's class at Berg Middle School in Newton, IA loves CNN10! Today was hard tbh. <3",0,0,2023-10-09T20:45:53Z,0
"We love CNN 10 and watch every day! We would love a shout out to Mrs. Jacobsen's classes in Haines, Alaska! Go Glacier Bears!",0,0,2023-10-09T20:44:12Z,0
"Shout out to Haines Middle School classes in Haines, Alaska!",0,0,2023-10-09T20:43:20Z,0
Hamas has zero strategy. They should have targeted military and govt bases. Instead they target civilians. What would they gain out of killing the innocent? No difference between them and the israel military. Both side killing civilians for fun.,0,0,2023-10-09T20:42:03Z,0
Shout out to dover middle school in ohio Mr.Martell ❤,0,0,2023-10-09T20:40:27Z,0
Shout out to dover middle school in ohio Mr.Martell ❤,0,0,2023-10-09T20:40:08Z,0
Shout out to dover middle school in ohio Mr.Martell ❤,0,0,2023-10-09T20:39:51Z,0
Can you do walkerton elementary school Mrs groves please we watch this everyday,0,0,2023-10-09T20:39:28Z,0
Feel sorry for the students watching this indoctrination?,0,0,2023-10-09T20:39:10Z,0
Vista Murrieta High School!!!!!! SHOUTOUT US PLEASE!!!,0,0,2023-10-09T20:38:55Z,0
Shout out to dover middle school in ohio Mr.Martell ❤,0,0,2023-10-09T20:38:44Z,0
Shout out to dover middle school in ohio Mr.Martell ❤,0,0,2023-10-09T20:38:20Z,0
Shout out to dover middle school in ohio Mr.Martell ❤,0,0,2023-10-09T20:37:33Z,0
Shout out to dover middle school in ohio Mr.Martell ❤,0,0,2023-10-09T20:36:51Z,0
Jay M Robinson School,0,0,2023-10-09T20:31:01Z,0
Mr Runkel's Class in Jay M robinson,0,0,2023-10-09T20:30:41Z,0
"Mrs. DeKam's class in Sailorway Middle School, GO SAILORS!!",0,0,2023-10-09T20:26:39Z,0
"Mrs. DeKam's class in Sailorway Middle School, GO SAILORS!!",0,0,2023-10-09T20:26:35Z,0
"Mrs. DeKam's class in Sailorway Middle School, GO SAILORS!!",0,0,2023-10-09T20:26:20Z,0
"Mrs. DeKam's class in Sailorway Middle School, GO SAILORS!!",0,0,2023-10-09T20:26:16Z,0
Sipsey Valley Middle school,0,0,2023-10-09T20:25:36Z,0
"Greetings from Mr. Carrasco’s class at Mulcahy Middle School in Tulare, California.  We watch you guys everyday!!",0,0,2023-10-09T20:25:32Z,0
Mr ramseys class in Licking Heights Middle School,0,0,2023-10-09T20:23:16Z,0
Mr ramseys class in Licking Heights Middle School,0,0,2023-10-09T20:23:12Z,0
Mr ramseys class in Licking Heights Middle School,0,0,2023-10-09T20:23:07Z,0
Mr ramseys class in Licking Heights Middle School,0,0,2023-10-09T20:23:02Z,0
Mr ramseys class in Licking Heights Middle School,0,0,2023-10-09T20:22:53Z,0
Mr ramseys class in Licking Heights Middle School,0,0,2023-10-09T20:22:47Z,0
Mr ramseys class in Licking Heights Middle School,0,0,2023-10-09T20:22:42Z,0
Mr ramseys class in Licking Heights Middle School,0,0,2023-10-09T20:22:37Z,0
Mr ramseys class in Licking Heights Middle School,0,0,2023-10-09T20:22:32Z,0
Thank you! From Cleveland HS,0,0,2023-10-09T20:21:31Z,0
"Our class did not enjoy today's showing. Everyone loves a positive statement, even when there are dark stories to cover. Thank you, Mrs. Dart's class Tonasket High School.",0,0,2023-10-09T20:19:07Z,0
Alder middle school we watched all your cnn videos ❤,0,0,2023-10-09T20:17:23Z,0
Thank you for your excellent coverage:,0,0,2023-10-09T20:16:46Z,0
"Williamstown High School!  Williamstown, NJ",0,0,2023-10-09T20:16:07Z,0
Please shoutout to Kennedy Crusaders!  if we get a shoutout we can get a class pet! Butte Montana!!! Ms.laBreche's,0,0,2023-10-09T20:15:43Z,0
"Miller Elementary School SEAS Program, Escondido CA",0,0,2023-10-09T20:15:01Z,0
"Miller Elementary School SEAS Program, Escondido CA",0,0,2023-10-09T20:14:51Z,0
"Miller Elementary School SEAS Program, Escondido CA",0,0,2023-10-09T20:14:45Z,0
"Miller Elementary School SEAS Program, Escondido CA",0,0,2023-10-09T20:14:39Z,0
"Miller Elementary School SEAS Program, Escondido CA",0,0,2023-10-09T20:14:23Z,0
Center for inquiry 84 Indianapolis,1,0,2023-10-09T20:13:45Z,0
Jefferson middle school,0,0,2023-10-09T20:13:14Z,0
Jefferson middle school,0,0,2023-10-09T20:13:04Z,0
Jefferson middle school,0,0,2023-10-09T20:12:55Z,0
Jefferson middle school,0,0,2023-10-09T20:12:46Z,0
Jefferson middle school,0,0,2023-10-09T20:12:37Z,0
shout out for mill creek,0,0,2023-10-09T20:06:04Z,0
Coy plz mention Champlin Park High School you haven't mentioned that school before I wanna shout-out to that school,0,0,2023-10-09T20:06:03Z,0
"RONALD THORNTON MIDDLE SCHOOL, MISSOURI CITY TX!!!!!!!!! GO THUNDERCATS!!!!!!",1,0,2023-10-09T20:05:55Z,0
