text,likes,replies,date,sentiment
Settlers are not civilians they are occupiers!,0,0,2024-10-07T19:42:07Z,0
Missed the tunnels and the dancing people,4,0,2024-10-07T19:38:59Z,0
"dont forget that the last 16 times there were peace negotiations, zooming in on the times a peace accord was actually on the table and the talks were not just simantics, the muslims rejected it because: a) they would then have to recognise the state of Israel. b) Iran did not allow it c) they felt they could/should get a better deal. Explain me why I can freely discuss a 2 state solution in Tel Aviv but would get killed on sight for wearing a t shirt with the Israel flag on it in Gaza.",3,0,2024-10-07T19:30:58Z,0
Who seeds wind harvests storm!,3,0,2024-10-07T19:22:07Z,0
Looks alot more peaceful now,15,2,2024-10-07T19:00:16Z,0
"I do wish that the MSM wasn’t so biased in reporting!!   Very selective photography/videoing.  Most of the pre Oct 7th beautiful aerial views. While post Oct 7th very few aerial, most taken from the ground, is that because people would actually see buildings still standing and how very targeted Israel is!  
On another note, MSM and others repeatedly say that Gaza was an open air prison 🤔 didn’t look like a prison to me.",2,0,2024-10-07T18:38:52Z,0
Syria Iraq or Raqqa Idlib many more cities just same pattern by Islamic Terrisom entire world thread by peaceful community,0,0,2024-10-07T18:33:21Z,0
"This conflict didn't start 7.10. 2023 it started 1948 and even before that there was conflicts between the two. It's hard to see that in Israel-Palestine there will be peace one day, other countries can't do nothing, not against terrorism and not against war crimes either just speak and they don't listen, the eye for the eye will probably continue forever and they will continue killing each other and world leaders speak and UN and nothing change. What would thoose who decided to split this countrie think today if they could see what happened after that ?",0,0,2024-10-07T18:22:26Z,0
Gazan they have celebrated!! I remember,12,0,2024-10-07T18:10:15Z,0
Most important thing is they knew that this is going to happen if they stand against Israel. They not only stood but they crossed all their limits. They invite this disaster. Well death destruction any side is not good but yes this is the ultimate truth. Palestine is a goat which didn't survive also many casualties are seen now a days,0,0,2024-10-07T18:05:02Z,0
On October 7th ... Muslims Throughout the World were Jubilant ...,8,0,2024-10-07T17:47:37Z,0
"I don't want any more of my tax money to be sent to Gaza EVER, all they did so far with my money was digging tunnels. Disgusting culture",3,2,2024-10-07T17:40:40Z,0
Many advocates of collective punishment,0,0,2024-10-07T17:39:51Z,0
"Palestinians wanted this war, Palestinians started this war, Palestinians got this war. Why cry now!!???",265,12,2024-10-07T17:36:29Z,0
Happy October. 😂,0,0,2024-10-07T17:04:43Z,0
took over it,0,0,2024-10-07T16:25:42Z,0
see what ethnic cleansing and genocide look like in recent times.,1,0,2024-10-07T16:25:19Z,0
the palistine  war started when briton pulled out of gaza and someone tock over it.,0,0,2024-10-07T16:25:00Z,0
Looks like they’ll have a reminder for a long time of what happens,0,0,2024-10-07T16:08:16Z,0
The intended purpose for the destruction is to get people focused on rebuilding their lives instead of fighting wars. Will it work?,1,0,2024-10-07T15:57:42Z,0
"It’s very disappointing that after a year, Israel has achieved only this much, despite having much greater potential.",0,0,2024-10-07T15:29:35Z,0
Iran laughs at them for they fooling them,0,0,2024-10-07T15:21:34Z,0
Lets remember the 75 years of imprisonement of the palestinian people by Israel,2,1,2024-10-07T14:59:45Z,0
"""War, fueled even fiercer by its own ashes."" – True M",0,0,2024-10-07T14:45:09Z,0
Humans sanctifies the place where they live! We create our homes in our image!,0,0,2024-10-07T14:40:33Z,0
Open air prison apparently before,0,0,2024-10-07T14:40:09Z,0
Hamas drag Palestinian to worse thing happened.,0,0,2024-10-07T14:34:46Z,0
Lovely views,0,0,2024-10-07T14:33:53Z,0
This is a clear example of fafo,0,0,2024-10-07T14:27:11Z,0
Parking is now both ample and Free in Gaza,1,0,2024-10-07T14:20:28Z,0
"After WMD style destruction and invasion, did it return all the hostages?

ANS: not even close",0,0,2024-10-07T14:02:01Z,0
Sky showing its bias again. They still haven’t and won’t condemn Hamas,1,0,2024-10-07T13:57:57Z,0
I wonder if Hamas would do it all over again if they could go back in time,1,0,2024-10-07T13:53:45Z,0
Of course pro israel commentator😂😂.... So this is the west media's aim all along....,0,0,2024-10-07T13:51:17Z,0
Shame on Hamas for causing this,34,0,2024-10-07T13:48:41Z,0
"So, where were these ‘open prisons’ beforehand? It was all one great big lie in the beginning to get money from the west who believed their manipulations.",3,0,2024-10-07T13:43:46Z,0
"Feeling sad for innocent people, but to find them is also difficult in crowd. 07th Oct is celebrated there.",3,0,2024-10-07T13:41:05Z,0
"To battle for a patch of earth, Is it courage that we see, or selfish mirth? In the struggle for a place to stand, Do we seek the noble, or grasp with hand? A dance of valour, or a selfish claim, In the quest for land, is there honour or shame? For in the silence of our thoughts, We find that all is borrowed, And nothing truly claims our hearts. Our time is but a fleeting breath.",1,0,2024-10-07T13:32:08Z,0
Bif Fafo here 😂😂😂,0,0,2024-10-07T13:14:36Z,0
Hamas has been to the Palestinians what the National Socialists were for the Germans:  and for the same reason:  murderous hatred.,1,0,2024-10-07T12:47:32Z,0
This was once a beautiful vibrant city..not an open air prison as we where led to believe..😢,2,1,2024-10-07T12:47:05Z,0
Always been curios.  Israel built country to protect their people and advanced for a better life. Their Middle East attackers want weapons and power as their people suffer.  It is like living in the Middle Ages where false living prophet rule with their hands extended for money.,2,0,2024-10-07T12:46:18Z,0
Before this they said Gaza is an open prison now they say it was paradise,1,0,2024-10-07T12:39:04Z,0
Don’t pick a fight the next time.,0,0,2024-10-07T12:28:39Z,0
Great that Sky News remembers what happened 1 year ago!!,7,0,2024-10-07T12:25:31Z,0
Who ask for it ?!,0,0,2024-10-07T12:21:56Z,0
Reminds me of Hindu Universities destroyed by muslims during mughals,0,0,2024-10-07T12:18:51Z,0
But nothing about the hostages?,0,0,2024-10-07T12:16:44Z,0
The whole world is waiting for an apology from the Gazans. The Gazans must make an official apology for what they perpetrated on Israel one year ago.,1,0,2024-10-07T12:16:26Z,0
"Very sad and painful to see this, but the truth is they did this to themselves.😢😢😢",13,0,2024-10-07T12:13:20Z,0
Hamas should not have killed peoples,0,0,2024-10-07T12:12:00Z,0
Problem is they never learn...I stand with Israel,17,1,2024-10-07T12:04:50Z,0
"I mean
It wasn't some utopia before.",0,0,2024-10-07T11:59:27Z,0
"Us funded Israeli genocide continues with westener news outlets propaganda.

Israel controls their water and electricity,  they have been under siege since 2007",0,0,2024-10-07T11:50:59Z,0
Humanity has failed.,0,0,2024-10-07T11:43:19Z,0
"It is so sad, it is as if all the hamas' missiles have rained down on gaza itself.",0,0,2024-10-07T11:36:54Z,0
Sky news is saddened that their terrorists home is destroyed,3,0,2024-10-07T11:31:40Z,0
Its impossible to tell what year it is in gaza ' their all war mongering terrorist ' so it looks the same as it did in the 70s 🤷‍♂️,0,0,2024-10-07T11:18:28Z,0
I will never understand why the people of Gaza wanted this war!,58,4,2024-10-07T10:58:38Z,0
"On the face of extreme violence and destruction, one's mind look for peace.
Same is happened with King Ashoka at Kalinga war.
All the parties of violence must realise that it is their religious philisophy that brought them to fight with each other in this modern world. 
So follow Budhism, the ultimate path to peace.
Om Asato Maa Sad-Gamaya |
Tamaso Maa Jyotir-Gamaya |
Mrtyor-Maa Amrtam Gamaya |
Om Shaantih Shaantih Shaantih ||
But Beware about Missioneries financed by western countries, they converted 90% of Budhists.
Save Budhism for world peace.
Om Bhudhaya Nama!",0,0,2024-10-07T10:56:25Z,0
Leave nothing.,0,0,2024-10-07T10:53:38Z,0
"amid all this, remember that Jews are ""Gods chosen people""!",0,0,2024-10-07T10:34:12Z,0
"play stupid games, win stupid prizes",2,0,2024-10-07T10:31:06Z,0
The  Broken days,0,0,2024-10-07T10:06:42Z,0
"It seems everywhere in Gaza and Lebanon is HAMAS or Hezbollah but everywhere in Israel is civilian, according to the very truthful IDF.",0,0,2024-10-07T09:55:32Z,0
Well than they must not attack Israël. I dont feel sympathie.,1,0,2024-10-07T09:39:27Z,0
This is Palestine choice.,6,0,2024-10-07T09:15:52Z,0
Hamas didnt even care about the very people they are meant to be fighting for.,6,0,2024-10-07T08:38:40Z,0
ONLY THREE CITIES IN GAZA ARE IN THE WAR ZONE THE REST GO TO SCHOOL WORK SHOPPING CENTERS - WHERE ARE ALL RICH PEOPLE OF THE ARAB WORLD TO HELP ISRAEL?,0,0,2024-10-07T08:22:08Z,0
But gazans were celebrating October seven they should also celebrate this !!,26,0,2024-10-07T08:19:07Z,0
They asked for it !,1,0,2024-10-07T08:18:22Z,0
One year complete😢,0,0,2024-10-07T08:14:18Z,0
While Sinwar his henchmen and family live a billionaire lifestyle.,0,0,2024-10-07T08:08:42Z,0
Looks like letting HAMAS run your country is not a good idea at all.,1,0,2024-10-07T08:07:25Z,0
More reasons why war should be avoided at all costs,1,0,2024-10-07T08:03:38Z,0
Lesson: never play war games.,7,0,2024-10-07T07:42:36Z,0
Yet not one word of regret from any one on the Palestinian side. In which case we can only deduce that they wanted this.,10,0,2024-10-07T07:19:57Z,0
Courtesy of Iran and its terror proxies …. And MSM like sky News and the BBC,0,0,2024-10-07T07:19:03Z,0
"The ""innocent"" ☪️ivilians ain't dancing around dead InfideIs no more",2,0,2024-10-07T07:18:16Z,0
"They asked for it, they got it.",2,0,2024-10-07T07:07:42Z,0
Gazans invited this on themselves. So stupid they are,2,0,2024-10-07T06:57:08Z,0
This is the Find Out part of FAFO,0,0,2024-10-07T06:40:33Z,0
"Still looks better than Bakhmut, Avdiivka, Vuhledar, Kherson, Chasiv Yar, Mariouple and many more 🙃",0,0,2024-10-07T06:32:40Z,0
Google Maps Gaza and all cities.  Latest uploaded photos is 'a year ago' . No uploads since - or theyve been deleted.,0,0,2024-10-07T06:29:01Z,0
"So, before October 7 it was the occupied territory under Israel pressure with hard conditions to live? Or it was a nice rich city destroyed now by war inspired by Gaza people? Just decide what your message is...",1,0,2024-10-07T06:25:57Z,0
Israel is a terrorist country,0,0,2024-10-07T06:25:41Z,0
people still walking there after what they did. real shame.,0,0,2024-10-07T06:18:59Z,0
Why does Israel have to fight the palestinian civil war against hamas?,1,0,2024-10-07T06:14:51Z,0
"Israel will be looking like this.. 
Just wait.......",1,0,2024-10-07T06:11:17Z,0
Just like most uk towns after the footballs been on,0,0,2024-10-07T05:52:57Z,0
Biased show both camera angles not just the first one,0,0,2024-10-07T05:49:46Z,0
Hamas should have think of the consequences before committing October 7th attacks,7,0,2024-10-07T05:48:35Z,0
HAMAS IS STUPID. THE EVIL ONE THAT BRINGS CHAOS TO PALESTINE. SHAME ON HAMAS. HAMAS START THE WAR AND PLAY VICTIM WHEN START LOSING.,1,0,2024-10-07T05:45:10Z,0
US and western governments care more about Israeli citizens than their own citizens.,0,0,2024-10-07T05:40:37Z,0
"Before starting a war, do not think the other side will be quiet.",2,0,2024-10-07T05:40:30Z,0
This Muslims don't like good n beautiful things instead they love destruction everywhere they go,1,0,2024-10-07T05:40:10Z,0
Right Title - One Year after Khamenehis Evil Plan of Attack on Israel,0,0,2024-10-07T05:27:25Z,0
Imagine there’s no heaven,0,0,2024-10-07T05:20:22Z,0
"Humans fight , Buildings Cry😢",4,0,2024-10-07T05:19:52Z,0
See what happened,0,0,2024-10-07T05:14:48Z,0
I will not fight for any god that will coursed this kind of pain in humanity. This is a sign that their allah gods hate humanity,0,0,2024-10-07T05:13:22Z,0
A self inflicted wound.,0,0,2024-10-07T05:10:28Z,0
What goes around comes around for Gazan. Blame Hamas and the terrorists proxies.  It has nothing to do with Israel. This what we called kharma.,16,0,2024-10-07T05:08:25Z,0
They paraded and partied dead civilian bodies in those streets.. and now they claim they are the victim when it backfires to them.,1,0,2024-10-07T05:06:47Z,0
Question for Palestinians. Was it worth it?,0,0,2024-10-07T05:03:41Z,0
The result of the Book that teach hatred,1,0,2024-10-07T04:53:01Z,0
Very pestful country,0,0,2024-10-07T04:50:37Z,0
These much years of 5 times prayer this is what hooriye literature provides.  Heaven,0,0,2024-10-07T04:43:27Z,0
Don't messed with GOD'S people❤,14,2,2024-10-07T04:38:10Z,0
Yediot aharonot : Idf soldiers hide in badroom!!!! Its a shame,0,0,2024-10-07T04:37:12Z,0
"That’s what happens when u elect a terror organization as your leader ! 

Your hate towards Jews causes u to
Loose everything. 

The U.S. will ALAWYE stand with Israel 🇺🇸❤️🇮🇱",0,0,2024-10-07T04:31:17Z,0
We stand with Israel❤,15,2,2024-10-07T04:10:47Z,0
The outcome and consequences of glorifying terrorism,3,0,2024-10-07T04:08:17Z,0
"If Iran and Lebanon is wants to see the future on how their cities will look in 1 year, this is a nice preview lol",4,0,2024-10-07T04:04:51Z,0
Lesson learnt by Palestinians :  Don't start a war and then cry for help - enjoy your life now,506,28,2024-10-07T03:56:02Z,0
So it wasn't a concentration camp then?,0,0,2024-10-07T03:51:56Z,0
Iran scammed Palestinians,0,0,2024-10-07T03:51:30Z,0
Free Palestine from Hamas,0,0,2024-10-07T03:48:54Z,0
"Palestinians are refugee in theirs Homeland, how funny this is? Netanayahu says,  "" France President Emanuel Macron is uncivilized "" . I asked, ""  Are Jews or Israeli Civilized?""  But why Adolf Hitler Killed thousands of Jews?",0,0,2024-10-07T03:45:36Z,0
"PUTIN created this chaos. PUTIN would’ve lost control if the Middle East peace plans went ahead. 
PUTIN determined to dismantle NATO.",0,0,2024-10-07T03:31:25Z,0
"Condoleces to Skynews and the BBC !!!!
🇮🇱🇮🇱🇮🇱💪",45,0,2024-10-07T03:04:46Z,0
Play stupid games win stupid prizes,0,0,2024-10-07T03:03:03Z,0
Middle East been like this since 1948 when Americans kicked Jews out and sent them to Middle East this is not new,0,1,2024-10-07T02:49:32Z,0
This is not new it’s been like this for the past 75 years,0,0,2024-10-07T02:48:50Z,0
What a transformation,0,0,2024-10-07T02:42:20Z,0
Iran made fools out of Gazans,0,0,2024-10-07T02:34:53Z,0
Who's fault...???,2,0,2024-10-07T02:19:08Z,0
"Remember, these people were dancing in the street after the cross border attack.",881,16,2024-10-07T02:17:29Z,0
Iran is responsible for this.,1,0,2024-10-07T02:13:08Z,0
And the hostages ???,0,0,2024-10-07T02:02:07Z,0
Super answer given by Israel 😂😂😂,8,0,2024-10-07T01:45:50Z,0
Most of infrastructures were in gaza build from international aid. Sinwar did monkey business and gazans suffer alot! Stop supporting jihadi people,1,0,2024-10-07T01:17:56Z,0
If iran didnt  supply all these  ppl this wouldn't have happen non at  all ....,0,0,2024-10-07T01:13:39Z,0
It Looks like Pollution has reduced by 90%,1,0,2024-10-07T01:04:22Z,0
"It is so sad to see the destruction of Gaza but Hamas terror tunnels are still there, barely touched by IDF.",1,0,2024-10-07T01:00:08Z,0
German and Japan looked even worse after WWII. Don't start a war.,248,2,2024-10-07T00:55:27Z,0
Why stop dancing now??,0,0,2024-10-07T00:55:11Z,0
GAZA BEFORE THE OCTOBER 7 BASTARDLY ACTS OF HAMAS was a beautiful place though people are poor yet they can live a good life. After they make wars with Israel it is mostly a no mans land.,0,0,2024-10-07T00:54:44Z,0
"I wish 7th October never happened. see Gaza now . This is not about Hamaz, it is 'DEEP ESTATE ' cult",0,0,2024-10-07T00:32:51Z,0
Wow some refugee camps. This is what it looks like living on international welfare.,0,0,2024-10-07T00:20:02Z,0
"Simple, no islam no wars....",304,14,2024-10-07T00:16:36Z,0
I expected to see all the delusional Israeli dickriders in these comments. I wasn't disappointed.,0,0,2024-10-06T23:54:32Z,0
"Israel army rescued Yazidi woman from Gaza after decade in captivity
The army said the 21-year-old woman was rescued in a coordinated and complex operation this week that involved cooperation with the United States,
Jordan and other international partners.

Le Monde with AFP",4,0,2024-10-06T23:43:59Z,0
"No offense, but Allah wished all this upon the Gazans? No wonder neighboring Islamic countries do not want such refugees!",0,0,2024-10-06T23:42:12Z,0
Probably shouldn't have started that war huh??,5,0,2024-10-06T23:37:15Z,0
Maybe they prefer their Gaza the way it is today?,15,0,2024-10-06T23:30:27Z,0
"Yea, after israel has occupied them for 76yrs they decided to obliterate their habitat when they decided palestinians decided to peotest. Ridiculous behaviour from israel.",0,0,2024-10-06T23:02:06Z,0
Well what can I say HAMMAS and there actions made this happen they had many opportunities to turn in the hostages cause of there actions many innocent ppl died,5,0,2024-10-06T22:57:24Z,0
"In the long run, it all happened over an ideology and hatred of another.",0,0,2024-10-06T22:43:53Z,0
Zionist mass terrorism and war crimes backed by the US and the UK all because European Zionist wanted to illegally invade and occupy Palestine.😮,1,0,2024-10-06T22:25:55Z,0
Ideology   versus  technology,0,0,2024-10-06T22:24:53Z,0
"This is what Hamas wanted, right? Slaughtering more than a thousand jews in the most gruesome way, with no military/tactical purpose to it means they just wanted Israel to retaliate hard so Hamas can draw the victim card and generate muslim outrage and anti-israeli sentiment. They got this from az-Zarqawi. It's all part of their plan.",1,0,2024-10-06T22:04:36Z,0
Disgraceful what the Israelis and their government have gotten away with for over a century! Especially tomorrow Palestine and its people will be in my thoughts and prayers. Free Palestine!,0,0,2024-10-06T22:03:07Z,0
It's Sky news' personal loss!,1,0,2024-10-06T21:53:08Z,0
And now it looks exactly as it should look after Oct 7 …,16,0,2024-10-06T21:41:01Z,0
Hitler would be turning in his grave seeing the actions of the Israeli regime.,0,0,2024-10-06T21:23:02Z,0
The new Holocaust.,0,0,2024-10-06T21:18:33Z,0
"With the ~us$40bn of aid Hamas received during their time in power, I was expecting far more development to have taken place before October 7th. I wonder where all that money went 🤔🤔🤔🤔",7,0,2024-10-06T21:17:33Z,0
Hamas literally went there and dragged Israel into their and caused all of that blame Hamas and Iran,17,0,2024-10-06T21:11:34Z,0
This is what hammas do for them people but  is soo sad see this destruction soo sad... my heart crying for all innocents,3,0,2024-10-06T21:00:20Z,0
"Was it not an ""open air prison"" 😂😂😂😂",24,1,2024-10-06T20:58:35Z,0
From grace to grass😅,0,0,2024-10-06T20:52:25Z,0
The earth is becoming unbearable and tends to get worse with the arrival of the antichrist.  Receive Jesus before it is too late,0,0,2024-10-06T20:33:47Z,0
I don't see any Israeli occupation before October 7th,20,0,2024-10-06T20:16:14Z,0
US and isnt' real are proud and the media like sky bbc cnn who is hiding the truth and ghey now who is responsible the occupier it will turn to them back with Gods will.,0,0,2024-10-06T20:13:19Z,0
It should be noted that the destruction of <> state of Israel has been going on for around 2500 years. See any Canaanites around?,1,0,2024-10-06T20:06:02Z,0
Hamas is to be blamed. Oct 7 2023 should have NEVER happened. They looked for Trouble and found it. Now want to play VICTIM.,0,0,2024-10-06T20:04:56Z,0
"Play stupid games, win stupid prizes.",232,4,2024-10-06T20:03:28Z,0
"Everyone get, what he searched for...",8,0,2024-10-06T19:59:27Z,0
And they say that were living in prisson...,1,0,2024-10-06T19:56:57Z,0
Blame it on Hamas,0,0,2024-10-06T19:56:01Z,0
They asked for it,5,0,2024-10-06T19:52:28Z,0
Sinwar sees this as an achievement,8,0,2024-10-06T19:50:55Z,0
"No doubt, Sky News blames israel like the bbc,it's all down to biden for giving iran billions",0,0,2024-10-06T19:43:57Z,0
I thought they said it was an open air prison??,135,5,2024-10-06T19:42:39Z,0
To be honest it still looks better than some parts of the U.K,8,1,2024-10-06T19:41:42Z,0
The future of Israel is looking here.,0,2,2024-10-06T19:41:04Z,0
Where are the goats 🐐🐐😢😢,0,0,2024-10-06T19:37:50Z,0
Just a suggestion - perhaps if the hostages are returned then there could be a different outcome?,18,3,2024-10-06T19:34:36Z,0
ethnic cleansing terrorism in the name of Islamic fanatical hate has its consequences...,0,0,2024-10-06T19:26:21Z,0
Gaza had peace then Hamas made a decision based on hate not peace…,150,1,2024-10-06T19:26:12Z,0
"Wow, it doesn't look like a concentration camp or an open air prison from the videos before the war. It's as if the palestinians are lying.",0,0,2024-10-06T19:25:57Z,0
"This is called f around and find out!
Surprised Sky left the comments open. They close comments on the ones that they know will get major pushback to their view. Done a couple yesterday.

All this censorship for 15 years, and gen z are the most right wing generation in 70 years😂😂😂😂",9,0,2024-10-06T19:23:04Z,0
War what isit good for absolutely nothing.,0,0,2024-10-06T19:20:04Z,0
It all started with the Balfour Declaration by Lloyd George government 1917 followed by the Palestinian Mandate and the jewish terrorist groups tge Irgun and Stern Gangs led on to the Nakba followed by the murders if yhe 4000 in yhe Shatila Sabra refugee camps by Ariel Sharon backed militia 1982 was there as well - Oct 7th happened only very recently.,0,0,2024-10-06T19:12:07Z,0
"Is so sad to see this,because of islamic regime how sad this people being brain wash  of terror regime my heart pray to God Father and Lord Jesus Christ to open their eyes of this indoctrinated religion😢😢😢",1,0,2024-10-06T19:11:41Z,0
"Beautiful open Air prison before 
Now it's an open Air country with lots of parking spaces 😂😂😂😂😂😂😂😂😂😂

From beep to the sea your hand will be free from his Ball less 🤣🤣🤣🤣🤣🤣🤣🤣🤣",0,0,2024-10-06T19:10:18Z,0
"Hamas attacked Israel after listening to Iran, which was in control of IS militants in Syria.

What Iran thought did not happen, what Israel thought did happen

The people today are living in misery because Kamas who invaded and attacked Israel failed to think of the opposite effect

Even if a small snake is a big stick, it is a Tamil proverb

Israel is doing what Kamas failed to do today",0,0,2024-10-06T19:04:47Z,0
This is hamas fault!!!,52,0,2024-10-06T19:02:15Z,0
Next time they will think 10times before attacking Israel,73,5,2024-10-06T18:59:05Z,0
"What an ""open air prison""!😂😂😂😂😂😂",6,0,2024-10-06T18:54:27Z,0
Wonder what they expected! 😂,7,0,2024-10-06T18:51:37Z,0
Amazing what angry little Jews do supported by American people,0,0,2024-10-06T18:49:55Z,0
Islam ☪️ ancer to blame !!! OCT 7 !!!,58,1,2024-10-06T18:48:19Z,0
Beautiful landscape now 😂,0,0,2024-10-06T18:48:02Z,0
Looks like California before and after the Democrats,0,0,2024-10-06T18:47:06Z,0
It looked so happy before why did they do this to themselves,5,0,2024-10-06T18:44:11Z,0
Arabs and their faith is a curse to the world,1,0,2024-10-06T18:40:59Z,0
"Before oct7 it was open jail , isn't it?? What's the difference?",14,1,2024-10-06T18:38:55Z,0
BLAME HAMAS button 👇,627,3,2024-10-06T18:36:18Z,0
"IDF IS THE ENEMEY OF ISLAM & CHRISTIANITY AND ALL OTHER HUMANITY, DON'T BE FOOLED BY THESE EUROPEAN ZOINIST (IDF) IDIOT DEFENSE FORCES",0,0,2024-10-06T18:29:14Z,0
"SKY NEWS OWED BY ISREAL ELITE RUBERT, THEY OWN SKY NEWS WLEL AS SUN AND TELEGRAM NEWS. The western media only are trying to push the Isreali progangda",0,0,2024-10-06T18:28:34Z,0
Too much of Gaza still stands in my opinion.,130,7,2024-10-06T18:27:01Z,0
Oh i thought they say that gaza is an open air prison??😮😮,52,0,2024-10-06T18:26:54Z,0
"Having lost the war in Gaza, Satanyahoo's only hope is to drag the western democracies into the conflict.",0,0,2024-10-06T18:26:15Z,0
"If the first view was Gaza, then how were they in captivity by Israel? 

That looked like a developed city with good landscape.",52,1,2024-10-06T18:21:08Z,0
What have Aljazeera achieved with their daily over hype of Hamas and Hezbolla?,134,3,2024-10-06T18:20:41Z,0
This would not have happened if Hamas didn't attack Israel on the 7th October,115,7,2024-10-06T18:16:47Z,0
all started with hamas and october 7,1,0,2024-10-06T18:14:51Z,0
Hamas and the Palestinians chose war and they got it.  They  could have chosen peace and been the riviera of the Middle East.,31,0,2024-10-06T18:13:39Z,0
Enjoy Gazans your new open air prison,0,0,2024-10-06T18:13:04Z,0
very sad what hamas has done to palestine,444,8,2024-10-06T17:58:54Z,0
"What a beautiful refugee camp Gaza is, how can I become a life time refugee? what a beautiful open air prison Gaza is, how can I break into the prison? All the lies have been told about the poor poor Gaza Arabs who don't have money or resources because Israel keeps their brobers closed so no products and services goes into Gaza. And to think these people have been living on Western countries taxpayers federal foreign aid money for 75 years.This is the biggest international welfare UN council criminal enterprise ever exposed 😮",3,0,2024-10-06T17:57:58Z,0
and they say Gaza was a big jail before October 7.. Seems like it used to be a vibrant city.,339,17,2024-10-06T17:57:26Z,0
Seems like sky tv forgot to film the majestic tunnel networks that were built underground,500,1,2024-10-06T17:56:47Z,0
Iran is turning all these places into rubble,0,0,2024-10-06T17:56:30Z,0
"why don't they learn? fundamentalist factions  spewing hate towards each other& both are losers, its a tragedy.",1,0,2024-10-06T17:55:06Z,0
"Pretty nice ""open air prison"" before...",73,0,2024-10-06T17:54:12Z,0
The results of October 7,22,0,2024-10-06T17:52:28Z,0
Both sides are wrong.,2,0,2024-10-06T17:51:16Z,0
"Bullshit propaganda. 

Israel destructive war",1,0,2024-10-06T17:51:04Z,0
But why did Hamas attack Israel and kidnap innocent people now look. And the people of Gaza supported this. They celebrated the killings and kidnappings now they play victims. Shame on this cult called Islam. France and Britain tolerate this cult,0,0,2024-10-06T17:50:15Z,0
Most beautiful town 😂😂,1,0,2024-10-06T17:49:46Z,0
"Yet 20 years from now, whatever fanatical terrorist group or govt replaces either side, they will repeat this cycle again. Because these lands are oh so ‘Holy’.",0,0,2024-10-06T17:43:28Z,0
A lot of msm don’t report the full picture of IDF cruel treatment of the Palestines,0,0,2024-10-06T17:43:07Z,0
No one will rebuild the house on the land of Gaza looking at the devastating  land has become,18,1,2024-10-06T17:41:47Z,0
"So does it mean if Hamas had not broken into Israel to take hostages last year, we would have a different world today? 🤔...",0,0,2024-10-06T17:40:00Z,0
This is the true and real holocaust.,0,0,2024-10-06T17:39:57Z,0
We as indian stand firmly with our Israeli brothers and sisters,51,2,2024-10-06T17:39:23Z,0
Iran gave Hamas a wrong idea.  African are saying Hamas is winning Israel,1,0,2024-10-06T17:33:41Z,0
War crime,2,0,2024-10-06T17:33:22Z,0
Hamas made the biggest mistake in the history of mankind,780,33,2024-10-06T17:32:42Z,0
"for a couple of thousand jews it hasnt paid off for them ,",0,0,2024-10-06T17:31:22Z,0
This world is not belongs to us😢,0,0,2024-10-06T17:30:45Z,0
"The whole purpose of Arabs' existence is to demonstrate to the world what ""FAFO"" means.",2,0,2024-10-06T17:28:01Z,0
These people prefer death and destruction to what they had before Oct 7th,205,10,2024-10-06T17:22:39Z,0
"Sky New should show what Gaza looked like when when Israel turned it over the Palestinians, and how they wrecked it long before Oct 7th!",3,0,2024-10-06T17:20:09Z,0
"I will like Sky News and all other media outlets to ask the leader of Hamas just one question
.
On hindsight, was 7th October worth the pain they caused their people, who they claim to be fighting for??",56,4,2024-10-06T17:17:37Z,0
War of vengeance  will not solve the problem. Look at how decimated the city has become. This should be a lesson to any terrorist organization planning attacks to a country that have 100x man power than them. My heart goes to the Gaza people that have to go through this because of a handful of people who only think about themselves and their lost cause.,2,2,2024-10-06T17:17:09Z,0
"THIS
IS
HILARIOUS🤣🤣🤣",12,2,2024-10-06T17:14:34Z,0
Hitlers sprit in natynyahu,0,0,2024-10-06T17:12:29Z,0
Amazing how they show Gaza before the war and claim at the same time it was a garden spot and an open air prison.,70,4,2024-10-06T17:11:05Z,0
It's like the UK before and after Blair. just less rubbish on the streets,3,0,2024-10-06T17:10:13Z,0
Victim cards in hand waving about.,106,6,2024-10-06T17:08:28Z,0
76 years of Israeli oppression. Something had to give.,2,1,2024-10-06T17:07:57Z,0
"Message to Gaza.
Play silly games, win silly prizes.",691,16,2024-10-06T17:07:52Z,0
A Jewish tantrum is deadly.,0,0,2024-10-06T17:06:54Z,0
All those big shot landlords cannot collect rent on this day 😂,6,0,2024-10-06T17:05:49Z,0
😂😂 stupid country,0,0,2024-10-06T16:58:57Z,0
"Russia is in a pretty grim state too, they lost many people after they attacked Ukraine, just like their allies in Gaza have after they attacked Israel",26,2,2024-10-06T16:57:05Z,0
We r not fleeing safe in anywhere bec of Islamic terrorists,0,0,2024-10-06T16:56:08Z,0
"SATAN COMES TO.STEAL 
TO KILL AND TO.DESTROY.AND HAMAS EMBRACED THIS SPIRITUAL.ENTITY.
LOOK AT SINWAR FACE DOES HE CARRIES A FACE OF.A GODLY MAN ? 
GET A PIC OF SINWAR AND SEE FOR YOURSELF",1,0,2024-10-06T16:55:11Z,0
some of those building have tunnel network below. who would've known?,155,4,2024-10-06T16:55:10Z,0
Zero sympathy for barbaric people who choose forever refugee status in order to leech off the world,1,0,2024-10-06T16:54:45Z,0
Got freedom from homes and villas..Thanks Sinwar & co,50,0,2024-10-06T16:54:24Z,0
