text,likes,replies,date,sentiment
"That's a new tactic. Carpet bombing, one bomb at a time.",0,0,2023-10-10T15:02:12Z,0
"15%%%%... 17%%%%%... Intrest rate jhood.. American finance
..... I think 20%%%s after the war.... Saudi invest israel...",0,0,2023-10-10T15:01:51Z,0
Talking about Gaza.......what about Israel? They wanted this.....,0,0,2023-10-10T15:01:23Z,0
lmao...she expects israel to give them notice before they bomb a building?....i dont recall hamas terrorists giving any notice...since when do notices need to go out before striking in a war?,0,0,2023-10-10T15:01:07Z,0
unbearable the whole thing from both sides .. so sorry sorry sorry ..,0,0,2023-10-10T15:01:06Z,0
When you make wrong decisions you get wrong outcomes.  Hamas has made the worst decision to attack Israel. Israel will destroy the Gaza strip ...God help us all .. Israel will nuke Iran.,0,0,2023-10-10T15:00:58Z,0
"Gaza Hamas, woe is me, you thought nothing of killing  Israel's people,  you are not the victim",1,0,2023-10-10T15:00:20Z,0
Why are most people upset with Israel not giving a warning about the bombings. Hamas did not give any warning but they seem ok with that.,1,1,2023-10-10T14:59:44Z,0
"Remember hamas started this, oh I forgot you can't tell the truth",1,0,2023-10-10T14:59:33Z,0
All knows AJ supported terrorists…so their reporting like that.,0,0,2023-10-10T14:58:55Z,0
God Bless Israel 🇮🇱,1,0,2023-10-10T14:58:48Z,0
Palestinians have no moral right to play the victims after cheering and supporting the brutal execution of 260 peaceful civilians in one day and the parading of the hostages.,1,0,2023-10-10T14:58:37Z,0
"The woman reporting is very much in favor of Hamas it seems - Hamas didn’t care of the consequences of the people, they attacked with out warning and they torture children - you sympathize with this criminals you are one of them - this is what war brings DONT YOU YOU KNOW IT ! they should’ve think before attacking. Israel  is not coward nation, they mind their business and they know how to defend themselves.",1,0,2023-10-10T14:57:43Z,0
No one win in WAR,0,0,2023-10-10T14:57:12Z,0
This is so hard to watch.   May God have mercy on the killers.  All of them!,0,0,2023-10-10T14:57:08Z,0
"Sounds like the Hamas leadership (who are comfortably hiding out in luxury in Qatar with plenty of food, fuel, and electricity) don't care about all of the civilians that they put in this situation.  They sure don't care when they order rockets to be fired from residential centers, knowing that Israel will target those areas.  Still waiting for you to report on the over 5000 rockets are being fired from and where those rockets were made, brought in from, and stored.",0,0,2023-10-10T14:57:01Z,0
You reap what you sow !,0,0,2023-10-10T14:56:49Z,0
America is completely under the Aipac thumb abs wallet. But the street sees it for what it is,0,0,2023-10-10T14:56:48Z,0
"Mister prime minister of Israel, it will be wise to fashion king David of the past. Before he entered into battle he always consulted God.",0,0,2023-10-10T14:56:42Z,0
i can't listen to this fiction.,1,0,2023-10-10T14:56:41Z,0
Israel is right,0,0,2023-10-10T14:56:39Z,0
Israel and those palestinian  without hamas deserve another chance for peace,0,0,2023-10-10T14:56:30Z,0
Israel still hasn't learned peace cannot be attained by killing more people ...peace is not what Israel wants .,0,0,2023-10-10T14:56:16Z,0
"The camera shots... Those are staged and set up for the director to call ""action"".",0,0,2023-10-10T14:56:15Z,0
You want war...now you have your war....,0,0,2023-10-10T14:56:01Z,0
"Iran to blame for all the killings. Stop supporting terrorist. My prayers with    
the innocent civilians on both sides 🙏",0,0,2023-10-10T14:55:59Z,0
Then why they attaked israel..,0,0,2023-10-10T14:55:37Z,0
This is nothing new for the Animal Jooz. You can only abuse people so much before they respond. One mans terrorist is another mans freedom fighter.,0,0,2023-10-10T14:55:32Z,0
"Truley terrible that Hamas started this war, it is costing so many lives.",1,1,2023-10-10T14:55:29Z,0
"Those barbarians stockpiled rockets, they should have stocked up on medical supplies, food and water. My guess is they did and asking for a medical corridor is a ruse to run military ops",0,0,2023-10-10T14:55:26Z,0
Someone learned from Warsaw,0,0,2023-10-10T14:55:11Z,0
I stand for all innocent people killed because of wild savages on both sides have little regard for human life.,0,0,2023-10-10T14:54:50Z,0
Innocent people around the world get killed for no reason due to a bunch of extremely religious believers and selfish politicians. The planet Earth will be peaceful without those idiots extreme religious believers and politicians!.,1,0,2023-10-10T14:54:02Z,0
"HAMAS made an attack that was guaranteed to bring mass death to its own people.  That's not leadership, that's reckless and suicidal.
Also, I read today that Gaza has had no elections since 2007. Again, that's not leadership, that is dictatorship.",0,0,2023-10-10T14:53:51Z,0
Hai Al-Jazeera...why your  not mention about Israeli murder????..why only palestinian side😂😂😂,0,0,2023-10-10T14:53:49Z,0
Praying for safety of Israelian brothers and sisters 🇮🇳❤️🇮🇱,11,0,2023-10-10T14:53:30Z,0
Most forget that Hamas was voted in and had the peoples support in the tune of 50 plus percent since early 2000s. Let that sink in to all those that give their support to Palestine. The phrase you reap what you sow comes to mind. These folks don't want Israel there and will do everything in their power to erase them from the middle east. Thats the end goal. Thousands of years in the making.,0,0,2023-10-10T14:53:27Z,0
Islam will fall,0,0,2023-10-10T14:53:15Z,0
I am praying for the humans.  I don't believe no innocent people was targeted.  Just innocent people live where the people who carry out their attacks on others innocent people. We know war is not pretty.  This is why people need to come together and communicate. No communication humans lives are in danger. Praying 😢😢😢,0,0,2023-10-10T14:53:11Z,0
"What’s Hamas expected Israel going to do after they started all this? What’s a terrible & gnorant way to solve any problems, no wonder people can’t live in peace over there under this kind of government! There’s nothing we can do to change the past so stop bringing things happened in the past up and Stop supporting the trouble makers for peace in the world please!",0,0,2023-10-10T14:53:05Z,0
🎶🔊turn the lights out baby🔊🎶,0,0,2023-10-10T14:52:54Z,0
Just to be fair for everyone. Your reporter indicated that Israel targeted civilians and bombs without warning.  Does Hamas fire rockets at civilians and warned civilians or not.,148,38,2023-10-10T14:52:31Z,0
There was noticed on Saturday from Israel to all Palestinians to evacuate Gaza strip,0,1,2023-10-10T14:52:31Z,0
💔💔💔💔💔💔💔💔💔💔 what is it good for absolutely nothing it's kids who suffer because of greedy humans can't we live in peace 😭😭,0,0,2023-10-10T14:52:10Z,0
Hamas has no love for its people!!! Your fighting for what? The world is watching!!!,0,0,2023-10-10T14:52:03Z,0
"Standing with Israel 🇮🇱🇮🇱🇮🇱!
…and anyone in Gaza who is not involved or supports Hamaz. My heart goes out to the children on both sides.",0,0,2023-10-10T14:51:47Z,0
"Funded by Qatari government. What I do here!?!... I am idiot... Wrong number, sorry, and bye!",0,0,2023-10-10T14:51:45Z,0
Where are the crimes against humanity?,0,0,2023-10-10T14:51:33Z,0
It's amazing how aljazeera only shows the Palestinian side it was all good until Hamas attacked Israel kill all those Israelis and now no one knows about them but they only care about what's going on now if you don't want war stop attacking a bigger and stronger person or country,0,0,2023-10-10T14:51:22Z,0
"What's wrong ,I don't see any dancing in the streets. No handing out candy? Can I get an elly eckber? No?",0,0,2023-10-10T14:51:05Z,0
Maybe those who decided to attack Israel first should have thought about what the repercussions might be you think?,0,0,2023-10-10T14:50:51Z,0
"Aljazera
U r complaining,  who started.this evil act😳🙄😳🥺
Your relatives hamas righy 

You're not fair.
You're blamkng YAHSARAL 😳🙄🥺🥺😳🙄🙏",0,0,2023-10-10T14:50:40Z,0
The hamas leaders are drinking coffee somewhere watching this news 😂,0,0,2023-10-10T14:50:38Z,0
Israeli leaders are really stirring the pot. They will only make things worse.,0,0,2023-10-10T14:49:52Z,0
Ask Allah to help them,0,0,2023-10-10T14:49:36Z,0
"When God promises you a baby, don't doubt God have a baby with another woman. Because your family will be fighting each other 6,000 years later.....",0,0,2023-10-10T14:49:30Z,0
Hamas brought a paraglider and an AK to an F16 and tank fight and now the poor civilians of Gaza will have to pay the price.,0,0,2023-10-10T14:49:28Z,0
"I believe that these militants who attacked Israel and killed civilians are responsible for the deaths of these children and women and the elderly. They exposed them to bombs, and they themselves ran away. They are traitors to Palestine and apostates from the faith, because... Saudi Arabia itself condemned their actions. They are a disgrace to Islam and Allah.",0,0,2023-10-10T14:49:28Z,0
Why bomb innocents?,0,0,2023-10-10T14:48:48Z,0
Why is hama considering its civilians more important and Israelis civilians less important...??🤷🏽‍♂️ find a battle field and leave both civilians out of this,0,0,2023-10-10T14:48:36Z,0
"Where are the human rights,???? European Union USA UN  all of the western union human animals 🤔 😢😢😢",0,0,2023-10-10T14:48:32Z,0
"The fact that war is still something that used to ""resolve"" conflicts just goes to show how little advancement is done in our personal human psychologies.

It only prooves that men are not equipped to lead as they will always place pride ahead of their citizens lives.

The price of land shouldn't be at the cost of human life.

I often wonder if we will ever see a day of peace amongst us?  Shameful.",0,0,2023-10-10T14:48:17Z,0
if only hamas didnt attack israel this would not happened...what was hamas thinking...now civilians are suffering and what do hamas are doing to help the gazans..,0,0,2023-10-10T14:48:07Z,0
"Gosh, if the raid on Israel Saturday morning had not occurred all these children on both sides would still be alive. BTW, nice propaganda showing the injured children. Poor children.",1,0,2023-10-10T14:48:00Z,0
All on Hamas! Period!,0,0,2023-10-10T14:47:57Z,0
"400 children dead on a 1/2 mile Strip where grass can't grow....how many more.  What will it take to stop this madness????   While you figure it out, you will loose another generation. Think about it.",0,0,2023-10-10T14:47:47Z,0
What biased news reporting here. Clearly Hamas started this by going into Israel and killing people . Israel has all right to defend their people,0,0,2023-10-10T14:47:29Z,0
Horror aside someone is making insane money right now!,0,0,2023-10-10T14:47:22Z,0
Its our now Human rights😢 now israeel cross the limits,0,0,2023-10-10T14:47:00Z,0
"Just the beginning, says Netanyahu. Watch the response. Hamas just unleashed the beast.",0,0,2023-10-10T14:46:56Z,0
"Wait.. they depend on Isreal for food, electricity, water and other supplies and yet they attack Isreal? Definitely political and they were surely banking on Israel’s response to push an agenda.. May God help all the innocent on both sides that really do not deserve this.",1,0,2023-10-10T14:46:44Z,0
Who rained rockets on whom? This is war!,1,0,2023-10-10T14:46:32Z,0
"For every hostage harmed, one city block will fall.",0,0,2023-10-10T14:46:19Z,0
"Hamas- Israel war, not Gaza.",0,0,2023-10-10T14:46:14Z,0
Such biased media. By this you wouldn’t even know Hamas attacked thousands Israeli citizens including women and children... prayers with Israel after this disgusting attack by terrorists..,0,0,2023-10-10T14:46:05Z,0
"Not sure where ""there are growing concerns over the humanitarian crisis in Gaza..."", that's where the rockets and the terrorists are coming from. There wasn't a siege there on Friday morning. What did they think would happen when they launched thousands of rockets and death squads into Israel? What? The Arabs who never voted for Hamas and never wanted any part of this have our sympathy, the ones who cheered as the rockets launched and as the hostages and dead Israelis were paraded through the streets there, that revelry was your reward...all that comes now, however horrible, is the price you pay.",0,0,2023-10-10T14:45:57Z,0
"I wish that both Israeli right-wingers and Hammas would stop behaving so appalingly.  The problem is with extremists on both sides, IMO.  Neither brutal incursions into Gaza nor sending rockets into Israel are justified, and those calling for such actions should be thoroughly ashamed of themselves for their inhumanity.  Any idiot can make enemies, but it takes discussion and compromise to make friends internationally.  If you keep regarding the other side as enemies, rather than people just wanting to get on with their lives, same as you, then peace is unlikely. Kind words and neighbourly help achieve peace, not violence and disregard for the lives of those you label enemies.  My sincere condolences to all who have lost loved ones and friends or that have been injured, and my utter contempt for the warmongers EVRYWHERE.",0,0,2023-10-10T14:45:49Z,0
I guess Hamas did not think Israel would react to their missle attack? I know Hamas doesnt care about its own people. Yassar Arafat proved that years ago.,0,0,2023-10-10T14:45:18Z,0
If you thought Israel wasn't gonna take this as a chance to kill innocent Palestinians then you are wrong,0,0,2023-10-10T14:44:59Z,0
"Drone footage shows Hamas targeting ambulances, what did you expect?",3,0,2023-10-10T14:44:36Z,0
Hamas used Palstine civilization-populated areas to launch rockets at Israel. Palestine children and people are victims of Hamas war games!,3,0,2023-10-10T14:44:34Z,0
Hamas need to turn himself over! You started this and now people are dying 😢,1,0,2023-10-10T14:44:25Z,0
Just heard H*mas are beh*ading babies. Absolute a*imals.,1,0,2023-10-10T14:44:18Z,0
Expect retaliation to bring more death more suffering  more destruction than what you have inflicted.,0,0,2023-10-10T14:44:18Z,0
"Suddenly, Hamas celebration has disappeared.  Intelligent Israelis will always prevail over unintelligent Hamas",0,0,2023-10-10T14:44:03Z,0
Things were mostly calm before Hamas launched their attack.  What did Hamas expect as a result?,0,0,2023-10-10T14:44:00Z,0
No footage of the 250 people murdered at the festival by Hamas? I'm not saying don't show the bombing footage just figured you guys would show it all.,2,0,2023-10-10T14:43:45Z,0
"Civilized countries around the world should deport these potential terrorist militants back to their home countries. The fact is that Europe has already been Islamized and the situation is very bad. I hope that left-wing governments and the politically correct will wake up to the seriousness of the situation. Finally, may God bless his people!❤",0,0,2023-10-10T14:43:42Z,0
Sorry cannot hear or see Anymore ...🙈🙈🙈🙈🙈🙈😱😱😱😱,0,0,2023-10-10T14:43:18Z,0
Put a puppet government in Gaza.,0,0,2023-10-10T14:43:00Z,0
"Play stupid games, win stupid prizes.",0,0,2023-10-10T14:42:58Z,0
"Prayers with Israel after the disgusting terrorists attacks targeting innocent men, women, and children... 🇮🇱❤️",0,0,2023-10-10T14:42:47Z,0
You can't support Humas and have a clear conscience,1,1,2023-10-10T14:42:40Z,0
"The bloodshed is too much! I  hear Egypt has closed three of it's borders with Gaza. Egypt,  please allow women and children to escape this horrific war. When is this cycle of violence going to end? Very sad!",0,0,2023-10-10T14:42:36Z,0
I want to know what United states of America say about this this is the same way they come to Ukraine to fight Russia justified the hypocrisy of western countries and USA,0,0,2023-10-10T14:42:28Z,0
That's what you call War Godzilla they Shoulda knew that Israel was going to retaliate with Siri so they should have been ready so those stop talking about how bad is real is they got attacked they started Israel will finish it,0,0,2023-10-10T14:42:21Z,0
Israeli is acting inhumanity food crisis @GAZA,0,0,2023-10-10T14:42:17Z,0
pay back can be a very bitter pill and Hamas is finding that out the hard way,1,0,2023-10-10T14:42:05Z,0
reporting seems to be pro-hamas !,1,0,2023-10-10T14:41:59Z,0
"Even when you are fighting for freedom, don't engage in provocative conflict when you know that the counter offensive will be brutal and you don't have what it will take to stem the tide.",2,1,2023-10-10T14:41:28Z,0
I'm standing with Israel but have sympathy for innocent kids and mothers of Gaza who are affected 😢,0,0,2023-10-10T14:41:26Z,0
Innocent kids on both side.,0,0,2023-10-10T14:41:12Z,0
Shame on you reporter. .u r on side of hamas. .,1,0,2023-10-10T14:40:44Z,0
"The cutting off of food, water and electrical power is unnecessarily cruel.  This whole thing is awful.",0,0,2023-10-10T14:40:40Z,0
The Palestinians didn't warn Israel when they shot 7000 rocket's,0,0,2023-10-10T14:40:32Z,0
"The elite rulers want war, not people.",0,0,2023-10-10T14:40:16Z,0
"Why Hamas why? 
Y'll will pay what you did to Israel!",0,0,2023-10-10T14:40:09Z,0
They wanted war and now they have it   I hope they are enjoying it.,0,0,2023-10-10T14:40:02Z,0
"All war is evil. Hate is the same, no matter what side you prefer.",0,0,2023-10-10T14:39:48Z,0
Hiw many hammas have killed,0,0,2023-10-10T14:39:21Z,0
"No truce. No political legitimacy.

This ends when Hamas is eradicated once and for all, and Iran only has itself to blame for the casualties of their genocidal crusade.",2,0,2023-10-10T14:39:16Z,0
Its sad. But you reap what you sow,1,0,2023-10-10T14:39:14Z,0
What are they going to do now? Just kill innocent people?,0,0,2023-10-10T14:39:03Z,0
"I think ALL of Israel and Palestine should be a no living area, and just leave enough employees to take care of people on pilgrimage.",0,0,2023-10-10T14:38:33Z,0
"Al jazeera live in gaza, work in Gaza , it makes a change from the biased west!",0,0,2023-10-10T14:38:29Z,0
"LooooL…….the news person said Awwh Gaza didn’t have warning looool…..guess what neither did Israel!!! If Gaza didn’t get warning blame Hamas not Israel as they started it and Gaza knew they helped them……don’t get your mind twisted, that’s called psycho!",2,0,2023-10-10T14:38:15Z,0
tfw kinda a saver on both fronts iran and isreal ppl are unhappy with current situation.,0,0,2023-10-10T14:37:42Z,0
"Iran should stay out of this.  If they want to provide aid, they can send body bags...",0,0,2023-10-10T14:37:34Z,0
Iran supports money and weapons whatelse,0,0,2023-10-10T14:37:30Z,0
This is the kind of news report you get when news channel are biased.,3,0,2023-10-10T14:37:18Z,0
Arabs will pay for this terrorist act,1,0,2023-10-10T14:36:48Z,0
Democrats have blood in their hands,1,0,2023-10-10T14:35:49Z,0
country leaders dont react when israel  kill thousands while occupying and making Palestinians leave there homes yet when hamas attacks not condoning there actions but they are clearly one sided its messed up,0,0,2023-10-10T14:35:38Z,0
"Children are paying for the sins of their fathers!. You ask for a prior warning,  where is the prior warning from Hamas, Iran, Palestine????????????",2,0,2023-10-10T14:35:33Z,0
"what me no, he could play some games like among us.",0,0,2023-10-10T14:35:24Z,0
I want to negotiation.,0,0,2023-10-10T14:35:21Z,0
Remember who started it. This was horrible,0,0,2023-10-10T14:35:20Z,0
"Is this why so many people keep posting, ""Happy October""?",0,0,2023-10-10T14:35:16Z,0
Screw your advanced notice on airstrikes. Where was the advanced notice for the 700+ innocent killed Saturday. I hope Gaza strip is completely leveled. They started this Israel will finish it.,1,0,2023-10-10T14:34:58Z,0
"seriously what did hamas expect? indiscriminate bombing? are these real journalists or do they have some kind of proof for these claims like the indiscriminate killing of civilians in israel by hamas with actual video proof of people point blank shooting them. but these ""journalists"" are making claims with no proof .. considering warnings were given from day one for people to leave and claiming they have no place to go is just plane wrong.",0,1,2023-10-10T14:34:36Z,0
When trump is the president of the us this war in any country did not exist only jeo has the luck,0,0,2023-10-10T14:34:34Z,0
No children should involve in wars!,0,0,2023-10-10T14:34:31Z,0
It broke my heart to hear Ben Shapiro talking about a video of a little 5yo Israeli boy being harassed by Palestinian kids. His parents most likely already dead and he was being taken hostage. He must be terrified. I keep thinking about him. I hope he is okay. Seeing things like this makes me so thankful to have been born in America. These people here in the US have no clue how good they have it but continue to play victim. Makes me sick,0,0,2023-10-10T14:34:20Z,0
"It's funny that people are quick to defend Israel and their actions, and just completely forget about all of the abuse Palestinians endured from the formation of Israel to present-day.",1,0,2023-10-10T14:34:16Z,0
"Man I hate to see what this has become. Like I can see Israel's response, it appears unprovoked (from what I know mind you). Would you not want to ""punch back"" someone who sucker punched you? And think about this, the number of missiles/rockets launcher at Israel wasn't small. Those launchers would have had to be many, and costly. 

I wish they could find a way to ""use"" Gaza citizens to stop this. Specifically, use those who are against the Hamas to oust them. Condemn the organization and their actions, and make them public enemy #1 of both areas (hopefully backing them into a corner, starving them of resources, and forcing their fall)",0,0,2023-10-10T14:34:03Z,0
"“No where in Gaza is safe”. Ditto to Israel. And Hamas makes that a reality. That’s why terrorism is so futile. this is not about Land. This is not political. #1, hateful group wants complete destruction of the other and will not rest. I say Israel continues until it is completely gone and take as many of its enemies in the process as Account. There is no other solution. we’ve been at this for thousands of years. Let’s see how war goes. Talking hasn’t accomplished anything.",1,0,2023-10-10T14:33:39Z,0
"So Israel are occupiers…are they from like a different planet????
Even your Quran tells you they are the people of the book.",0,0,2023-10-10T14:33:33Z,0
God job Israel!!!!  After you bring their friend and helping Gaza they betrayed you.,1,0,2023-10-10T14:33:29Z,0
"Sow the wind, reap the thunder.",1,0,2023-10-10T14:33:26Z,0
Every news source has their bias.  This is yours.,0,0,2023-10-10T14:33:03Z,0
Weird how this kill count goes from 1000 to 900 to 800 to 700 now.,0,0,2023-10-10T14:32:45Z,0
Gaza people must report to authorities  the presence of hamad terrorist  if they are not part of the plan to escalate war,0,0,2023-10-10T14:32:41Z,0
"Hamas start the war over 800 civilians Israel killed , Israel much stand up fight back and take over them",0,0,2023-10-10T14:32:27Z,0
"Israel has launched four protracted military assaults on Gaza: in 2008, 2012, 2014 and 2021. Thousands of Palestinians have been killed, including many children, and tens of thousands of homes, schools and office buildings have been destroyed.",0,0,2023-10-10T14:32:25Z,0
it is hard to see civillians are paying the prize for this folish act of hamas you are an organisation not a country do ot let the children and eldery [eople pay for this,0,0,2023-10-10T14:32:06Z,0
"If you are so  selfish that you won’t out aside your personal agenda to protect your country, you are no better than Hamas.  The Prime Minister is leading. Either follow or get out of the way, resign your position.",0,1,2023-10-10T14:32:02Z,0
Who is the responsible of destruction??? The one who attack or the one who retaliate ???,0,0,2023-10-10T14:31:56Z,0
"Hamasaki asked for trouble. Gaza should leave Israel alone, they were given the land  after ww2, let them be, hurt nobody until are attacked",0,0,2023-10-10T14:31:49Z,0
You start a war don’t complain when the response comes,1,0,2023-10-10T14:31:38Z,0
"Hamas-Hides in heavily populated areas 

Also Hamas- I killed a 1000 ppl and hid behind civilians and who could of guessed it they blew us up",0,0,2023-10-10T14:31:26Z,0
"What did Hamas expect? When you attack your more powerful neighbor, you will suffer the consequences. I could only imagine what would happen if Mexico decided to attack the US. I would not be the smartest move on Mexico's part.",0,0,2023-10-10T14:31:11Z,0
What about the 7000 rocket fired at Israel that what happens when you mess with bigger powers I stand with Israel,0,0,2023-10-10T14:30:53Z,0
Not much brain power in Hamas.,1,0,2023-10-10T14:30:38Z,0
"I dont understand the mindset. Gasa people came into Israel in an attack, killing all kinds of people, and took prisoners. But they dont think Israel should now attack them?",1,0,2023-10-10T14:30:32Z,0
Not to mention all the reserved who lives around the world,0,0,2023-10-10T14:30:24Z,0
They started it and do they know thiers consequences what they bring to otherrs and yet now they seeks for justice,0,0,2023-10-10T14:30:23Z,0
"I stand with Israel, they have full right to protect themselves from Islamic terrorist.",0,0,2023-10-10T14:30:16Z,0
"Remember the days when Israeli hospitals always helped injured Palestinians, how idiotic to kill the hand that feeds you",0,0,2023-10-10T14:30:08Z,0
from my opinion izrael if hamas attacked you then deal with just the attackers only. if that's what you call revenge..not innocent children's.,0,0,2023-10-10T14:30:01Z,0
"Wow Gaza, must be hard getting what you gave?  This is what hatred does to people.",0,0,2023-10-10T14:29:38Z,0
i would have to assume hamas has planned for this and has stores of food to distribute. same with medical supplies. People should be looking to hamas for support,0,1,2023-10-10T14:29:26Z,0
"Before you attack, think the consequences.",2,0,2023-10-10T14:29:21Z,0
"It's really heartbreaking to see Children suffering...but Al Jazeera should change the title to "" Thanks to HAMAS.... Israel strikes back"" .",0,0,2023-10-10T14:29:15Z,0
"Well, sorry but that's why you must think befor gonna do something stupid. Attacking and provoking neighbors without expecting reactions from them is plain stupid action. The innocent civilians will suffer now because some terrorists make bad decisions.",0,0,2023-10-10T14:28:30Z,0
"Why Palestinians supporting the Hamas which cost so much innocent lives.
Its heart tearing 😢",0,0,2023-10-10T14:28:27Z,0
"In the comments people say oh Israel need to defend themselves because of terrorists while Hamas says Israel is murdering our civilians prosecuting them torturing them, but hey, it’s all about Israel not innocent human beings because they are gods people you think that you are part of the problem.",0,0,2023-10-10T14:28:16Z,0
"OCTOBER ARMISTICE PROPOSAL by T.M.B. 
Perhaps it is best to offer the Olive Branch & pursue the Peace Path. Once the Israeli-Gaza border has been secured by the IDF and Gaza bottled up then Tel Aviv may offer an armistice. Terms of the armistice: In exchange for not launching a ground incursion into Gaza all the hostages and bodies shall be returned. Any mediation and potential peace talks thereafter may occur between the State of Israel and the Palestinian authority with potential Gaza representatives at future talks for maintaining Gaza-Israeli peace & security being conditional upon suitable arrangements between the principals of the Palestinian Authority and the State of Israel. 
The goal of the armistice is simply humanitarian as to preventing further civilian suffering on both sides. 
P.S.>> If Hamas does not accept the terms then it is their fault twice for both starting the war and refusing to accept the armistice.",0,0,2023-10-10T14:28:10Z,0
BOYCOTT BBC SKY NEWS CNN CBNC,0,0,2023-10-10T14:28:08Z,0
Did HAMAS made advance warning?,0,0,2023-10-10T14:28:06Z,0
Where's the celebration???,0,0,2023-10-10T14:28:02Z,0
Biased news broadcasts😂,1,0,2023-10-10T14:27:39Z,0
"Everything about Aljezeera news is just making isreal look like thr monster while its actually thr Hamas. Well, i wasn't expecting a fair news broadcast from a Qatar own Tv station.",2,1,2023-10-10T14:27:10Z,0
"i am truly stunned!
did HAMAS really think that Israel would not retaliate with all its might against such a cruel attack until the Gaza Strip is completely under Israeli control?!?!?
I think they will invade there with infantry and tanks as well. This is far from over!
Are they really that naive in Gaza!!!?
Remember the six day war.",3,0,2023-10-10T14:26:49Z,0
I saw so much support came in when Israel was targeted.. those fools must be living outside Palestine. Now what you say about the Israel revenge strike. who’s suffering. you idiots who provoke the wars would be sitting in front of tv and talking sharing non sense. Leave about the dark past and live happily by talks and discussions.,0,0,2023-10-10T14:26:38Z,0
This morning I heard a Hamas spokesman saying to the international media that last time they held out for 51 days and this time they can hold out for months. Yet here you say that essentials will run out in few days. Which is true?,0,0,2023-10-10T14:26:37Z,0
This is the first news broadcast tells about Palestinians losses so Media in west and America do much more for advantage of Israel since the war began.,0,0,2023-10-10T14:26:28Z,0
Very less number,0,0,2023-10-10T14:26:24Z,0
Yup I don’t feel bad for them at all. You FA and now you’re in the FO phase.,1,0,2023-10-10T14:26:16Z,0
This program celebrated Hamas.,0,0,2023-10-10T14:26:07Z,0
Heart breaking,0,0,2023-10-10T14:26:05Z,0
YES HAMAS STARTED THIS MESS NOW WANT TO BLAME ISRAEL FOR ALL THE SUFFERING IF THEY HADNE STARTED IT THIS WOULDNT BE GOING ON ITS A SHAME THAT ITS NOT THE COWARDS OF HAMAS WHO ARENT BEING DESTROYED WERE ARE THEY AT IN THE HEAT OF THE BATTLE BUNCH OF GUTLESS COWARDS HAMAS USING HUMAN SHIELD INSTEAD OF GETTING IN THERE AND FIGHTING THEIR OWN WAR,1,0,2023-10-10T14:26:04Z,0
Al Jazeera your news cahannel and news are like you are spoke person of Hamas. Now you were using your channel to gain support for Hamas. Where was your spokesperson when Hamas was accumulating rockets from Iran. Wery soon Hamas willl be history in Israel.,1,0,2023-10-10T14:25:33Z,0
It is time for a cease fire and have a real talk without lies or deception.,0,0,2023-10-10T14:25:32Z,0
"Why, I just have no idea why Israel would be doing this....gee, is there some reason? Any reason at all? Does anyone know???",0,1,2023-10-10T14:25:32Z,0
"""Believe in the Lord Jesus Christ and you will be saved, and your house.""",0,0,2023-10-10T14:25:24Z,0
"child  pay all the time the stupidity of the adult, pray for peace",0,0,2023-10-10T14:25:24Z,0
Only 700? That's a little!,0,0,2023-10-10T14:25:19Z,0
Hamas must surrender to Israel to prevent  further collateral damage,0,0,2023-10-10T14:25:15Z,0
Al Jazeera - GOON TV - Terror TV,1,0,2023-10-10T14:25:10Z,0
"What HUMANITY 😳😳
God Help Us All
Proverbs 3:5-6
John 14:1-26
Psalms 33:12
Psalms 91
🕊❤️🙏🏻
God Bless You",0,0,2023-10-10T14:25:01Z,0
NOW They Want Peace 😂😂😂,1,0,2023-10-10T14:24:56Z,0
Who is the terrorists Palestinians or apartheid regime of Israel?,0,1,2023-10-10T14:24:54Z,0
Now Palestine leader or hamas leader this is your fault..these are the consequences of your political ambition your people suffer.,0,0,2023-10-10T14:24:48Z,0
"don't strike  the residential areas  or else, ok where you at ? ""ill never tell",0,0,2023-10-10T14:24:46Z,0
"Let the children, elderly or those who do not want to interfere on war, let them go out from gaza or free  them🙏",0,0,2023-10-10T14:24:17Z,0
"They Started It Israel Must Finish It , Fake News",1,0,2023-10-10T14:24:12Z,0
Wion news is better,0,0,2023-10-10T14:23:47Z,0
This news is so bias,1,0,2023-10-10T14:23:27Z,0
"So many bots on this issue, too many false answers to the reality of the situation",0,0,2023-10-10T14:23:22Z,0
"The citizens of Palestine should be arresting and handing over their Hamas leaders to Israeli authorities, and begging for peace, as well as giving back all hostages. There's just no other way.",1,0,2023-10-10T14:23:21Z,0
are the rocket attacks just random from both sides? why wouldn’t they just attack combatants i don’t understand,0,0,2023-10-10T14:23:20Z,0
How did they think Israel would react?,0,0,2023-10-10T14:22:47Z,0
No more money for evil doer's,0,0,2023-10-10T14:22:31Z,0
"Cutting water, food and electricity are condemned by the Geneva convention .",1,2,2023-10-10T14:22:10Z,0
Free from all kinds of suffering.,0,0,2023-10-10T14:22:03Z,0
What theHamas did can't be justified in anyway.  Killing  kidnapping and causing terror can't be allowed. more smoke up my brothers.  Jesus is on your side.,0,0,2023-10-10T14:21:50Z,0
"The philistine's (palistinians) were wiped out by the Assyrian empire thousands of years ago.they were from the Mediterranean area of greece,macadonia,dna test shows this from graves of philistine's,the palistinians are from Egyptian and Arabic decent and have NO claim to be there.",0,0,2023-10-10T14:21:24Z,0
